blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12830913,1626293309,100000000000000000000000000,101802742352799125200000000,401524135119883720824609,101182295042188560575856900,0.006131975068877971,false
12830957,1626293353,100000000000000000000000000,101802742352799125200000000,401484001949252810440487,101178193886733841600540782,0.006172757607874058,false
12831001,1626293397,100000000000000000000000000,101802742352799125200000000,401443934614158147661299,101174101921906574475834585,0.006213452049001367,false
12831045,1626293441,100000000000000000000000000,101802742352799125200000000,401403933081789589959024,101170019144099466444169488,0.006254058406359064,false
12831089,1626293485,100000000000000000000000000,101802742352799125200000000,401363997319410589819048,101165945549715032778288910,0.006294576694003684,false
12831133,1626293529,100000000000000000000000000,101802742352799125200000000,401324127294358117550472,101161881135165587155587134,0.0063350069259513475,false
12831177,1626293573,100000000000000000000000000,101802742352799125200000000,401284322974042584308530,101157825896873233611377558,0.006375349116175766,false
12831221,1626293617,100000000000000000000000000,101802742352799125200000000,401244584325947765328766,101153779831269857333312512,0.006415603278609794,false
12831265,1626293661,100000000000000000000000000,101802742352799125200000000,401204911317630723372607,101149742934797116212094048,0.006455769427144764,false
12831309,1626293705,100000000000000000000000000,101802742352799125200000000,401165303916721732383980,101145715203906431589906496,0.006495847575630265,false
12831353,1626293749,100000000000000000000000000,101802742352799125200000000,401125762090924201356616,101141696635058980187748939,0.00653583773787525,false
12831397,1626293793,100000000000000000000000000,101802742352799125200000000,401086285808014598411685,101137687224725684883591427,0.0065757399276464845,false
12831441,1626293837,100000000000000000000000000,101802742352799125200000000,401046875035842375085407,101133686969387206616654683,0.0066155541586696565,false
12831485,1626293881,100000000000000000000000000,101802742352799125200000000,401007529742329890826295,101129695865533935155265477,0.0066552804446291525,false
12831529,1626293925,100000000000000000000000000,101802742352799125200000000,400968249895472337701666,101125713909665980982716805,0.006694918799168281,false
12831573,1626293969,100000000000000000000000000,101802742352799125200000000,400929035463337665313085,101121741098293166528647938,0.006734469235888607,false
12831617,1626294013,100000000000000000000000000,101802742352799125200000000,400889886414066505920382,101117777427935017676439398,0.006773931768350838,false
12831661,1626294057,100000000000000000000000000,101802742352799125200000000,400850802715872099773897,101113822895120755148348200,0.006813306410073494,false
12831705,1626294101,100000000000000000000000000,101802742352799125200000000,400811784337040220654613,101109877496389286113727835,0.0068525931745351265,false
12831749,1626294145,100000000000000000000000000,101802742352799125200000000,400772831245929101621822,101105941228289195941671817,0.0068917920751720985,false
12831793,1626294189,100000000000000000000000000,101802742352799125200000000,400733943410969360967986,101102014087378739288528893,0.006930903125379695,false
12831837,1626294233,100000000000000000000000000,101802742352799125200000000,400695120800663928380448,101098096070225832048336987,0.006969926338512122,false
12831881,1626294277,100000000000000000000000000,101802742352799125200000000,400656363383587971309655,101094187173408042881530798,0.007008861727882509,false
12831925,1626294321,100000000000000000000000000,101802742352799125200000000,400617671128388821543541,101090287393512584903988890,0.007047709306762462,false
12831969,1626294365,100000000000000000000000000,101802742352799125200000000,400579044003785901987748,101086396727136307296312532,0.007086469088382508,false
12832013,1626294409,100000000000000000000000000,101802742352799125200000000,400540481978570653651330,101082515170885686952673911,0.007125141085932096,false
12832057,1626294453,100000000000000000000000000,101802742352799125200000000,400501985021606462837606,101078642721376820429237425,0.007163725312559599,false
12832101,1626294497,100000000000000000000000000,101802742352799125200000000,400463553101828588539842,101074779375235415411222359,0.007202221781372087,false
12832145,1626294541,100000000000000000000000000,101802742352799125200000000,400425186188244090041398,101070925129096782760805528,0.0072406305054357745,false
12832189,1626294585,100000000000000000000000000,101802742352799125200000000,400386884249931754720030,101067079979605828231800151,0.00727895149777491,false
12832233,1626294629,100000000000000000000000000,101802742352799125200000000,400348647256042026056006,101063243923417044182975468,0.007317184771373997,false
12832277,1626294673,100000000000000000000000000,101802742352799125200000000,400310475175796931843699,101059416957194501497320963,0.007355330339175348,false
12832321,1626294717,100000000000000000000000000,101802742352799125200000000,400272367978490012606336,101055599077611841708331486,0.007393388214080643,false
12832365,1626294761,100000000000000000000000000,101802742352799125200000000,400234325633486250213561,101051790281352268510585694,0.007431358408950706,false
12832409,1626294805,100000000000000000000000000,101802742352799125200000000,400196348110221996701499,101047990565108540116332892,0.007469240936605059,false
12832453,1626294849,100000000000000000000000000,101802742352799125200000000,400158435378204903294976,101044199925582960716351563,0.007507035809821927,false
12832497,1626294893,100000000000000000000000000,101802742352799125200000000,400120587407013849631587,101040418359487373087222519,0.007544743041339341,false
12832541,1626294937,100000000000000000000000000,101802742352799125200000000,400082804166298873187267,101036645863543150105928179,0.007582362643853369,false
12832585,1626294981,100000000000000000000000000,101802742352799125200000000,400045085625781098903061,101032882434481187116347739,0.0076198946300198855,false
12832629,1626295025,100000000000000000000000000,101802742352799125200000000,400007431755252669012748,101029128069041893623217561,0.007657339012453468,false
12832673,1626295069,100000000000000000000000000,101802742352799125200000000,399969842524576673071021,101025382763975185975948419,0.007694695803727614,false
12832717,1626295113,100000000000000000000000000,101802742352799125200000000,399932317903687078181881,101021646516040478871199817,0.007731965016375186,false
12832761,1626295157,100000000000000000000000000,101802742352799125200000000,399894857862588659426936,101017919322006677902200177,0.007769146662887971,false
12832805,1626295201,100000000000000000000000000,101802742352799125200000000,399857462371356930493282,101014201178652171568176732,0.007806240755716676,false
12832849,1626295245,100000000000000000000000000,101802742352799125200000000,399820131400138074500657,101010492082764823757681656,0.007843247307271373,false
12832893,1626295289,100000000000000000000000000,101802742352799125200000000,399782864919148875027532,101006792031141965330418557,0.007880166329921279,false
12832937,1626295333,100000000000000000000000000,101802742352799125200000000,399745662898676647335845,101003101020590387131899861,0.00791699783599431,false
12832981,1626295377,100000000000000000000000000,101802742352799125200000000,399708525309079169794052,100999419047926331655871085,0.007953741837778194,false
12833025,1626295421,100000000000000000000000000,101802742352799125200000000,399671452120784615498180,100995746109975485940457504,0.007990398347519356,false
12833069,1626295465,100000000000000000000000000,101802742352799125200000000,399634443304291484090575,100992082203572973235404321,0.008026967377423588,false
12833113,1626295509,100000000000000000000000000,101802742352799125200000000,399597498830168533776032,100988427325563346049798193,0.008063448939655382,false
12833157,1626295553,100000000000000000000000000,101802742352799125200000000,399560618669054713534993,100984781472800577938765499,0.008099843046339261,false
12833201,1626295597,100000000000000000000000000,101802742352799125200000000,399523802791659095533509,100981144642148056150774975,0.008136149709558227,false
